gene_id,symbol,log2FoldChange_for_signature,padj,direction
ENSG00000123384.13,LRP1,0.5811744249551467,0.049469172790411506,up
ENSG00000135454.13,B4GALNT1,2.1349099383411683,3.2244657087134056e-8,up
ENSG00000135452.9,TSPAN31,0.5719654173999856,0.016157541755503515,up
ENSG00000165891.15,E2F7,-0.5396372977206686,0.0045884024556668125,down
ENSG00000177425.10,PAWR,-0.5926276258996059,1.7279831913750643e-4,down
ENSG00000049130.14,KITLG,0.6709287568417092,0.020411177466418105,up
ENSG00000074527.11,NTN4,0.5557691338581889,0.0020025671060528655,up
ENSG00000111144.9,LTA4H,0.5396983000779838,0.00460104122480183,up
ENSG00000075415.12,SLC25A3,-0.5343956456512818,2.640699742994695e-12,down
ENSG00000120868.13,APAF1,0.9145711354140418,0.019885295645983653,up
ENSG00000111647.12,UHRF1BP1L,0.5833417743763578,0.013281893177274538,up
ENSG00000139352.3,ASCL1,-0.8596911801497639,0.049852124408354244,down
ENSG00000204954.9,C12orf73,-0.5131906944829976,0.014432705750418074,down
ENSG00000139372.14,TDG,-0.5505203137899589,3.145827502146053e-6,down
ENSG00000257773.1,ST13P3,9.980119793190205,5.892222251945357e-4,up
ENSG00000166046.10,TCP11L2,0.7512535158918183,0.043749400514982155,up
ENSG00000111229.15,ARPC3,1.21431361754355,1.165347166793088e-68,up
ENSG00000204856.11,FAM216A,-0.8878560884956813,6.166061193421655e-7,down
ENSG00000135148.11,TRAFD1,0.5035820069304915,0.0046293933557955535,up
ENSG00000111344.11,RASAL1,1.0364991328420505,2.8902727630847504e-4,up
ENSG00000123066.7,MED13L,0.6239220207527992,1.3816463520440828e-4,up
ENSG00000176834.13,VSIG10,0.5467531191662688,0.040943342774215595,up
ENSG00000089220.4,PEBP1,0.7071657926889676,1.7427087252279801e-4,up
ENSG00000240342.3,RPS2P5,-1.5445270486151712,1.4592390136369462e-18,down
ENSG00000111775.2,COX6A1,-0.9765931268886184,1.0023335832434233e-10,down
ENSG00000170855.3,TRIAP1,-1.0239081620881971,9.15848095084226e-9,down
ENSG00000170633.16,RNF34,-0.6316385245797208,1.3759584224834373e-6,down
ENSG00000130787.13,HIP1R,0.7173155486115683,0.0026452859714597332,up
ENSG00000130921.7,C12orf65,-0.5247282586992619,0.01636377612026164,down
ENSG00000111328.6,CDK2AP1,0.7211216379616646,1.0410409594837645e-5,up
ENSG00000111358.13,GTF2H3,-0.5911636978447377,0.001842889597034724,down
ENSG00000150991.14,UBC,0.5989745852173661,0.004177488346252081,up
ENSG00000196387.9,ZNF140,-0.5092376359316546,0.04675397994453902,down
ENSG00000090612.20,ZNF268,-0.5478061468168799,0.0014795413987488374,down
ENSG00000150459.12,SAP18,-0.5425463850149037,3.3983055031035295e-7,down
ENSG00000180776.15,ZDHHC20,0.8726767249155711,2.2581556546174123e-12,up
ENSG00000139505.11,MTMR6,-0.6030116131758112,0.0021432476806702546,down
ENSG00000132963.7,POMP,0.5351460944396433,7.232605528733342e-9,up
ENSG00000122042.9,UBL3,0.6614150957019994,0.0021432476806702546,up
ENSG00000133104.12,SPG20,0.555275261594559,0.02954261931503517,up
ENSG00000120697.8,ALG5,-0.5082229761995015,6.579735788148644e-4,down
ENSG00000150893.10,FREM2,-0.537855259972161,5.4768910049408e-4,down
ENSG00000165572.7,KBTBD6,-0.9256173316320161,0.0026657232798142504,down
ENSG00000102780.16,DGKH,-0.5854303637673094,0.034203486828567387,down
ENSG00000136146.14,MED4,-0.882433601329309,6.703204692977397e-13,down
ENSG00000225131.2,PSME2P2,-0.6474496334933024,0.015205158359105502,down
ENSG00000102531.16,FNDC3A,0.7862592740313217,0.016346125200598995,up
ENSG00000102786.14,INTS6,-0.5895135877622298,0.0015755891909106333,down
ENSG00000261553.5,RP11-29G8.3,6.342827711638472,3.413605141894929e-4,up
ENSG00000183098.10,GPC6,-0.5522312489214476,5.311629084461324e-4,down
ENSG00000125266.6,EFNB2,0.6754842241922798,0.0022919562161807234,up
ENSG00000185950.8,IRS2,-0.9797225685520011,0.029783628606077237,down
ENSG00000068650.18,ATP11A,1.2707196170023396,7.220933243976663e-5,up
ENSG00000198824.5,CHAMP1,-0.6256332366006794,1.1614310964747168e-5,down
ENSG00000165795.23,NDRG2,1.2290457018503709,0.007505435955786884,up
ENSG00000165821.11,SALL2,0.8152888532328626,4.919443978968561e-4,up
ENSG00000129474.15,AJUBA,-0.8511400408192,2.9650698685198346e-5,down
ENSG00000258643.5,BCL2L2-PABPN1,0.6528997641137889,0.03748062373047638,up
ENSG00000129460.15,NGDN,-0.5071256585461877,5.44453936592557e-8,down
ENSG00000100911.15,PSME2,-0.961410603692534,3.3082730208604656e-18,down
ENSG00000129521.13,EGLN3,0.8798658651164266,1.297408584707339e-5,up
ENSG00000100906.10,NFKBIA,-0.9223705259490919,2.503955053462175e-10,down
ENSG00000174373.16,RALGAPA1,-0.6947814959019936,1.232169936258846e-6,down
ENSG00000183032.11,SLC25A21,-0.7733752839008088,0.06902022157923796,down
ENSG00000185246.17,PRPF39,0.6701544873957216,0.05522990273811424,up
ENSG00000213741.9,RPS29,-1.0917178397178144,6.760223909442044e-58,down
ENSG00000131979.18,GCH1,-0.5016584477625443,0.005370605535808477,down
ENSG00000178974.9,FBXO34,-0.6372444288318285,8.688434262923924e-4,down
ENSG00000258469.1,CHMP4BP1,0.6565554930852335,0.023212718774046785,up
ENSG00000126778.8,SIX1,-1.2126920152663994,4.53714653436681e-54,down
ENSG00000027075.14,PRKCH,0.934233897379837,2.357830153637238e-4,up
ENSG00000126821.7,SGPP1,-0.74518530995156,0.0037180360303608185,down
ENSG00000126803.9,HSPA2,0.7203439793897004,0.0350359176387555,up
ENSG00000139998.14,RAB15,0.7971868772991988,5.778143391564239e-5,up
ENSG00000006432.15,MAP3K9,0.8000954211080425,0.025924712728831244,up
ENSG00000176903.4,PNMA1,0.5230701611976482,2.0984886948502443e-4,up
ENSG00000119725.18,ZNF410,-0.5685750951059583,0.001977355397438229,down
ENSG00000205659.10,LIN52,-0.7567776067584845,0.003528108786794612,down
ENSG00000170348.8,TMED10,-0.5409130787507775,2.7156228042864956e-10,down
ENSG00000133935.6,C14orf1,0.8203408725938169,5.224662185508671e-5,up
ENSG00000165548.10,TMEM63C,0.6295563432318472,0.07075938344538552,up
ENSG00000211448.11,DIO2,0.6955517864392318,0.07097687781232342,up
ENSG00000100784.10,RPS6KA5,0.7619274249334679,0.010032740339542346,up
ENSG00000165943.4,MOAP1,0.8295087243705136,1.0485532591729643e-7,up
ENSG00000089737.16,DDX24,0.6054616389156023,0.005614379674674826,up
ENSG00000227051.6,C14orf132,1.2566072181586148,1.2123973116906248e-6,up
ENSG00000066739.11,ATG2B,0.8531770336028067,5.7210274456857004e-5,up
ENSG00000090061.17,CCNK,-0.5886818161255174,1.5869553939256684e-5,down
ENSG00000197102.10,DYNC1H1,-0.7248794847319739,2.599815889572779e-7,down
ENSG00000100865.14,CINP,-0.7087787468563699,6.166061193421655e-7,down
ENSG00000185215.8,TNFAIP2,0.5791848286095381,0.007985418143363386,up
ENSG00000100664.10,EIF5,-1.1559173927006063,3.325183354725414e-45,down
ENSG00000142208.15,AKT1,0.7714848987868124,4.4577300118533264e-7,up
ENSG00000170779.10,CDCA4,-0.6643622598873762,3.3119216222754746e-7,down
ENSG00000184916.8,JAG2,0.6582286890798694,0.002147146065714182,up
ENSG00000256338.2,RPL41P2,-0.7856477056561533,2.8595365564322553e-5,down
ENSG00000234664.1,HMGN2P5,0.8256494647871272,1.3050154685811835e-5,up
ENSG00000198146.4,ZNF770,-0.7221997882321247,4.39462670089108e-6,down
ENSG00000172575.11,RASGRP1,0.6229362055054775,9.156817788879315e-4,up
ENSG00000104081.13,BMF,0.5584247201812464,0.07976715874555607,up
ENSG00000137843.11,PAK6,-1.816730446804078,0.0029707450384480853,down
ENSG00000137812.19,KNL1,0.6966677632386342,0.0074593130864356915,up
ENSG00000104142.10,VPS18,0.5394114215609653,0.005212629521379072,up
ENSG00000247556.6,OIP5-AS1,-0.9279773787612532,3.3649354467085755e-6,down
ENSG00000166920.12,C15orf48,-1.181925370253622,0.006026315478854466,down
ENSG00000104047.14,DTWD1,-0.5700592686401043,0.06877948008001776,down
ENSG00000138592.13,USP8,-0.5426373071333389,9.635601516499988e-5,down
ENSG00000069956.11,MAPK6,1.1924676035917372,1.874686942322311e-12,up
ENSG00000069974.15,RAB27A,0.54311969825566,0.02046071926983214,up
ENSG00000255529.7,POLR2M,2.1735890970822953,1.6989525633882705e-7,up
ENSG00000180304.14,OAZ2,1.020431096298897,5.224114368411873e-6,up
ENSG00000138604.9,GLCE,0.9134353275604878,0.0018202541280515504,up
ENSG00000129028.8,THAP10,0.6122022871294658,0.07684451274532157,up
ENSG00000103855.17,CD276,0.6375679480449028,5.159773662564826e-6,up
ENSG00000261801.5,LOXL1-AS1,0.766080619042323,0.0072536338308358825,up
ENSG00000129038.15,LOXL1,0.8531235664018655,7.440730797582087e-4,up
ENSG00000138623.9,SEMA7A,-0.5640236130666281,0.0289213557604195,down
ENSG00000178741.11,COX5A,-0.5033629717172328,1.480576426069894e-5,down
ENSG00000173548.8,SNX33,0.5414521879964506,0.04221567369899924,up
ENSG00000182774.10,RPS17,-0.6197142882307647,1.1655406979226032e-12,down
ENSG00000156232.7,WHAMM,-0.6197327586316158,0.007015328568050661,down
ENSG00000166503.8,RP11-382A20.3,1.0489159231035845,2.7161091053359894e-10,up
ENSG00000156218.12,ADAMTSL3,0.8156692583914894,0.0479484139300855,up
ENSG00000197696.9,NMB,0.5586983619951117,0.10239523859864237,up
ENSG00000181991.15,MRPS11,-0.745063891314109,1.627983075194821e-11,down
ENSG00000140526.17,ABHD2,-0.6261408110241707,4.89380721628737e-7,down
ENSG00000250021.7,C15orf38-AP3S2,0.5922968154778139,0.011791316483039738,up
ENSG00000242498.7,ARPIN,1.2489014101024114,1.2683085992285165e-4,up
ENSG00000258741.3,RP11-386M24.4,0.7526966190414575,0.05459520241008365,up
ENSG00000140450.8,ARRDC4,-0.8040086708409919,0.007230128396512451,down
ENSG00000184254.16,ALDH1A3,0.5113387738664991,0.00363057060719203,up
ENSG00000131876.16,SNRPA1,-0.5975867175061502,8.089937120277627e-8,down
ENSG00000090581.9,GNPTG,-1.0410088109477293,4.568070431452897e-4,down
ENSG00000074071.14,MRPS34,-0.5968777157970268,3.506275158356803e-8,down
ENSG00000140988.15,RPS2,-1.0585034697752167,1.2610583428306398e-8,down
ENSG00000167969.12,ECI1,-0.5781098610486519,3.216841608158772e-4,down
ENSG00000205918.9,PDPK2P,-1.7491385649378288,0.017553026168066407,down
ENSG00000103363.14,ELOB,-0.6383233643018581,9.429163636767447e-6,down
ENSG00000005001.9,PRSS22,-0.6224900476778364,0.006657427709142814,down
ENSG00000127564.16,PKMYT1,-0.6667799811490096,0.004624799182645959,down
ENSG00000213937.3,CLDN9,0.6875833194853005,8.526348622561997e-5,up
ENSG00000006327.13,TNFRSF12A,-0.7667018309412014,9.627115506085188e-9,down
ENSG00000006194.9,ZNF263,-0.6769341867184009,0.004295710250169236,down
ENSG00000103351.12,CLUAP1,-0.5159797154678472,0.004056123764009612,down
ENSG00000005339.14,CREBBP,0.5290488121807184,0.0013403457233890268,up
ENSG00000168140.4,VASN,-0.8875494365922725,0.012611519814619113,down
ENSG00000118900.14,UBN1,0.7043725959121454,0.004225017558790393,up
ENSG00000237515.8,SHISA9,-1.0921355011861666,0.048617318030840614,down
ENSG00000069764.9,PLA2G10,0.8525967918048875,0.06155464065192278,up
ENSG00000085721.12,RRN3,-0.6840584790024683,2.607635465599616e-8,down
ENSG00000250251.6,PKD1P6,6.432313481711237,4.929723817292182e-4,up
ENSG00000134419.15,RPS15A,-0.6317351563723234,9.705560288233591e-11,down
ENSG00000196678.13,ERI2,-0.6202566647384398,4.7795863549514675e-4,down
ENSG00000237296.9,SMG1P1,-0.6618823521359259,0.052278566860942274,down
ENSG00000243716.10,NPIPB5,-0.812980678172699,0.04843162347772582,down
ENSG00000140750.16,ARHGAP17,0.7062454423858104,0.0022616635054605186,up
ENSG00000230330.1,HMGN2P3,0.8470066234241177,1.2298340218662719e-5,up
